Location ID,Date,Card Type,Exp Type,Gender,Amount,Age
127,10-Jun-22,Silver,Food,F,233694,27
72,16-Mar-22,Silver,Food,F,102362,23
72,23-Mar-22,Silver,Food,F,108296,29
72,09-Jul-22,Gold,Food,F,258275,25
72,09-Mar-22,Silver,Food,F,194260,21
72,29-Jul-21,Gold,Food,F,167903,24
9,02-Mar-22,Silver,Food,F,128266,25
72,13-Jul-22,Signature,Food,F,268543,20
9,26-Mar-22,Signature,Food,F,30653,25
397,07-May-22,Signature,Food,F,189981,28
127,30-Apr-22,Gold,Food,F,230325,24
397,16-Apr-22,Signature,Food,F,176871,23
397,01-Aug-21,Platinum,Food,F,171241,22
397,23-Sep-21,Silver,Food,F,91846,22
127,26-May-22,Silver,Food,F,162813,29
127,15-Mar-22,Silver,Food,F,28569,30
72,28-Mar-22,Silver,Food,F,231827,30
127,06-Mar-22,Silver,Food,F,281283,30
72,08-Nov-21,Silver,Food,F,291358,29
127,08-Oct-21,Signature,Food,F,288888,31
127,04-Feb-22,Gold,Food,F,283575,20
397,15-Sep-21,Silver,Food,F,132827,28
127,06-Mar-22,Silver,Food,F,200721,21
9,03-Aug-21,Signature,Food,F,190220,20
9,19-Apr-22,Signature,Food,F,265508,28
397,05-Apr-22,Platinum,Food,F,298838,28
397,21-Mar-22,Silver,Food,F,203106,22
9,24-Oct-21,Platinum,Food,F,196647,25
127,13-Nov-21,Gold,Food,F,136602,24
397,01-Aug-21,Gold,Food,F,236980,24
397,16-Jan-22,Signature,Food,F,59121,23
72,31-Dec-21,Silver,Food,F,193944,31
397,08-May-22,Platinum,Food,F,109857,21
72,18-Oct-21,Signature,Food,F,57768,28
9,30-Apr-22,Gold,Food,F,207196,26
9,12-Nov-21,Platinum,Food,F,8056,25
9,29-Nov-21,Platinum,Food,F,178478,21
72,27-Mar-22,Platinum,Food,F,246046,31
9,15-Aug-21,Platinum,Food,F,192382,20
397,19-Mar-22,Gold,Food,F,19158,23
397,20-Aug-21,Platinum,Food,F,9552,25
127,02-Mar-22,Platinum,Food,F,276862,22
72,26-Aug-21,Silver,Food,F,147958,25
397,25-Oct-21,Gold,Food,F,151436,25
9,21-Jul-22,Signature,Food,F,271595,22
72,01-Dec-21,Platinum,Food,F,8115,25
397,27-Jun-22,Silver,Food,F,73172,31
127,23-Jan-22,Signature,Food,F,196816,27
9,25-Sep-21,Signature,Food,F,162829,24
72,10-Nov-21,Signature,Food,F,252669,21
9,14-Nov-21,Gold,Food,F,54746,26
72,05-Apr-22,Platinum,Food,F,108079,26
9,11-Jan-22,Platinum,Food,F,240804,30
9,27-Aug-21,Silver,Food,F,11289,29
72,16-Aug-21,Silver,Food,F,127020,25
397,30-Apr-22,Signature,Food,F,114777,22
127,30-Jan-22,Platinum,Food,F,88003,20
127,08-Nov-21,Silver,Food,F,153154,24
72,28-Nov-21,Gold,Food,F,114863,29
72,04-Mar-22,Gold,Food,F,126912,24
72,28-May-22,Platinum,Food,F,12621,26
72,07-Feb-22,Silver,Food,F,248699,26
9,07-Mar-22,Gold,Food,F,232388,21
127,20-Jun-22,Silver,Food,F,168039,30
127,03-Nov-21,Silver,Food,F,122944,30
72,05-Jul-22,Platinum,Food,F,171746,31
397,09-May-22,Platinum,Food,F,168495,26
9,17-Sep-21,Signature,Food,F,252614,23
397,21-Sep-21,Platinum,Food,F,233161,22
397,18-Apr-22,Gold,Food,F,85459,29
9,30-Nov-21,Signature,Food,F,156075,24
397,29-May-22,Signature,Food,F,161329,31
397,16-Mar-22,Gold,Food,F,183105,22
127,24-Mar-22,Signature,Food,F,252691,23
127,28-Apr-22,Gold,Food,F,221345,31
9,18-May-22,Platinum,Food,F,131014,22
9,19-May-22,Gold,Food,F,21571,20
397,21-Oct-21,Silver,Food,F,152307,24
397,29-Oct-21,Platinum,Food,F,193060,21
72,23-Dec-21,Silver,Food,F,133084,27
9,25-Oct-21,Gold,Food,F,194361,20
9,02-Oct-21,Silver,Food,F,286369,29
397,06-Jun-22,Silver,Food,F,294814,29
72,04-Feb-22,Gold,Food,F,276647,20
397,24-Sep-21,Signature,Food,F,269712,26
72,22-Aug-21,Silver,Food,F,167306,20
397,21-Jul-22,Silver,Food,F,102247,24
72,16-Jun-22,Platinum,Food,F,169677,25
397,17-Jan-22,Signature,Food,F,253586,28
127,28-Jul-21,Gold,Food,F,285567,22
9,13-Jun-22,Signature,Food,F,155529,20
127,24-Nov-21,Platinum,Food,F,214039,27
397,02-Mar-22,Signature,Food,F,25392,27
9,30-Jan-22,Platinum,Food,F,157972,25
397,12-Apr-22,Silver,Food,F,200754,31
127,16-Apr-22,Silver,Food,F,24981,20
127,13-Feb-22,Silver,Food,F,223418,22
72,27-Mar-22,Signature,Food,F,23309,20
72,14-Nov-21,Signature,Food,F,85771,28
127,11-Feb-22,Silver,Food,F,189297,26
397,29-Oct-21,Gold,Food,F,125003,24
9,28-Nov-21,Silver,Food,F,226929,26
397,11-Sep-21,Silver,Food,F,176275,27
72,19-Apr-22,Platinum,Food,F,253338,27
9,30-Sep-21,Signature,Food,F,213508,27
127,11-May-22,Platinum,Food,F,147766,20
72,29-Dec-21,Signature,Food,F,275085,23
9,07-Apr-22,Platinum,Food,F,40010,21
9,21-Jan-22,Signature,Food,F,66775,26
9,24-Oct-21,Platinum,Food,F,292554,24
127,10-Jan-22,Platinum,Food,F,263104,28
127,28-May-22,Platinum,Food,F,154806,22
72,17-May-22,Gold,Food,F,129650,26
9,06-Jun-22,Signature,Food,F,249446,31
72,25-Apr-22,Signature,Food,F,135794,21
9,09-Dec-21,Platinum,Food,F,16468,20
397,29-Jul-21,Gold,Food,F,185621,27
127,12-May-22,Platinum,Food,F,279320,21
397,22-Apr-22,Platinum,Food,F,271787,23
9,20-Feb-22,Silver,Food,F,64241,25
72,14-Jul-22,Platinum,Food,F,297737,29
72,30-Aug-21,Gold,Food,F,192039,20
127,30-Dec-21,Gold,Food,F,39866,31
72,21-Dec-21,Gold,Food,F,112782,23
127,01-Jan-22,Gold,Food,F,113433,23
397,05-May-22,Gold,Food,F,95081,26
72,29-Jul-21,Signature,Food,F,148769,26
9,27-Nov-21,Gold,Food,F,161873,20
72,16-Jun-22,Gold,Food,F,225071,29
127,07-Nov-21,Gold,Food,F,260239,29
397,18-Sep-21,Gold,Food,F,161682,24
397,31-May-22,Signature,Food,F,59926,20
72,13-Feb-22,Platinum,Food,F,22964,23
397,06-Jan-22,Platinum,Food,F,48570,20
72,06-Dec-21,Silver,Food,F,52970,28
72,31-Jul-21,Platinum,Food,F,13160,28
9,20-Feb-22,Gold,Food,F,295163,23
72,19-Apr-22,Silver,Food,F,158649,29
127,30-Jun-22,Platinum,Food,F,120780,20
72,25-May-22,Signature,Food,F,72366,22
397,13-Dec-21,Silver,Food,F,281805,21
72,21-Jun-22,Platinum,Food,F,197325,26
72,28-Nov-21,Platinum,Food,F,167243,29
127,03-Dec-21,Signature,Food,F,34451,24
9,02-Jun-22,Gold,Food,F,30120,25
127,23-Dec-21,Silver,Food,F,189018,29
72,06-Aug-21,Silver,Food,F,237971,27
72,10-Jan-22,Gold,Food,F,71741,28
9,09-Sep-21,Signature,Food,F,231370,27
397,11-Apr-22,Gold,Food,F,166896,31
127,26-Sep-21,Signature,Food,F,116086,30
127,22-Jun-22,Signature,Food,F,35506,21
9,03-Feb-22,Signature,Food,F,247122,21
72,01-May-22,Platinum,Food,F,230876,28
72,29-Jan-22,Signature,Food,F,20358,21
127,24-Jul-21,Platinum,Food,F,162487,20
72,01-Dec-21,Signature,Food,F,245076,20
397,27-Apr-22,Silver,Food,F,217488,22
9,21-Mar-22,Gold,Food,F,23818,28
72,16-Jan-22,Platinum,Food,F,298295,22
127,23-Aug-21,Signature,Food,F,264509,20
127,22-Jul-22,Platinum,Food,F,127526,24
397,24-Aug-21,Platinum,Food,F,158856,31
9,06-Jun-22,Silver,Food,F,233893,26
127,20-Mar-22,Gold,Food,F,61388,25
127,29-Mar-22,Signature,Food,F,149081,31
9,08-Mar-22,Gold,Food,F,103225,30
9,08-Feb-22,Gold,Food,F,254211,27
127,04-Jun-22,Silver,Food,F,64034,30
72,28-Jan-22,Signature,Food,F,27479,22
397,04-Dec-21,Platinum,Food,F,175112,29
397,26-Apr-22,Platinum,Food,F,9001,29
72,17-Nov-21,Platinum,Food,F,115150,30
72,20-Sep-21,Gold,Food,F,15615,28
397,11-Nov-21,Gold,Food,F,56905,28
9,19-Aug-21,Signature,Food,F,83916,28
127,11-May-22,Signature,Food,F,123754,20
397,14-Jul-22,Platinum,Food,F,81289,26
127,11-Feb-22,Gold,Food,F,70494,24
9,28-Sep-21,Gold,Food,F,268849,20
127,30-Apr-22,Gold,Food,F,154645,25
9,21-May-22,Gold,Food,F,187546,26
9,24-Oct-21,Silver,Food,F,209232,20
72,13-Oct-21,Platinum,Food,F,9999,28
127,23-Aug-21,Platinum,Food,F,106503,22
9,07-Dec-21,Platinum,Food,F,183105,20
72,15-Jul-22,Platinum,Food,F,14531,29
9,01-Dec-21,Signature,Food,F,75187,26
127,13-Nov-21,Platinum,Food,F,241709,22
72,21-Nov-21,Gold,Food,F,41266,21
9,22-Jun-22,Signature,Food,F,151734,23
127,07-May-22,Silver,Food,F,49249,26
9,12-Feb-22,Silver,Food,F,7448,23
72,20-Sep-21,Silver,Food,F,38146,23
397,18-Jul-22,Silver,Food,F,130542,20
127,03-Jan-22,Silver,Food,F,267807,20
72,22-Jul-22,Silver,Food,F,205047,20
9,25-Jan-22,Silver,Food,F,173596,30
397,16-Sep-21,Silver,Food,F,222368,23
72,28-Jan-22,Silver,Food,F,283399,30
72,14-Apr-22,Silver,Medical,F,291839,27
127,29-Apr-22,Silver,Food,F,222487,25
9,24-Aug-21,Silver,Entertainment,F,236449,21
397,17-Sep-21,Silver,Food,F,152705,20
9,20-Jun-22,Silver,Grocery,F,36575,28
72,08-Jan-22,Silver,Fuel,F,194493,23
127,07-Apr-22,Silver,Food,F,58116,30
127,08-Nov-21,Silver,Entertainment,F,179481,24
397,25-Sep-21,Silver,Food,F,205735,28
397,03-Jan-22,Silver,Fuel,F,249400,31
127,16-Sep-21,Silver,Grocery,F,213000,23
9,08-Aug-21,Silver,Food,F,174245,28
127,18-Nov-21,Silver,Food,F,191860,27
127,09-Nov-21,Silver,Food,F,156171,24
397,17-Jul-22,Silver,Grocery,F,183633,20
72,20-Jun-22,Silver,Food,F,282970,28
397,06-Nov-21,Silver,Food,F,67213,20
397,10-Apr-22,Silver,Entertainment,F,299122,26
72,13-Mar-22,Silver,Entertainment,F,132237,26
9,17-Aug-21,Silver,Entertainment,F,64149,23
72,27-Sep-21,Silver,Medical,F,106831,30
72,02-Feb-22,Silver,Medical,F,147225,24
72,22-Nov-21,Silver,Grocery,F,53822,20
9,15-Jun-22,Silver,Food,F,74794,25
9,09-Feb-22,Silver,Food,F,29985,20
397,12-May-22,Silver,Fuel,F,239856,25
397,24-Jul-21,Silver,Medical,F,168234,24
397,29-Nov-21,Silver,Fuel,F,10476,30
397,14-Oct-21,Silver,Medical,F,210425,31
9,22-Mar-22,Silver,Grocery,F,171803,26
127,01-Jun-22,Silver,Fuel,F,31365,22
9,12-Apr-22,Silver,Entertainment,F,231629,30
397,25-Jun-22,Silver,Medical,F,79856,25
9,07-Jan-22,Silver,Food,F,129599,24
127,04-Aug-21,Silver,Grocery,F,177579,27
397,06-Sep-21,Silver,Grocery,F,230362,24
9,06-Nov-21,Silver,Grocery,F,285777,25
72,27-Jun-22,Silver,Entertainment,F,213640,28
72,24-Mar-22,Silver,Medical,F,214511,24
9,09-Sep-21,Silver,Fuel,F,36849,20
127,22-Dec-21,Silver,Grocery,F,160601,21
397,07-Mar-22,Silver,Fuel,F,273374,28
72,11-Mar-22,Silver,Food,F,49592,30
9,16-Oct-21,Silver,Entertainment,F,287849,30
9,04-May-22,Silver,Grocery,F,290413,20
9,11-Mar-22,Silver,Grocery,F,253375,21
72,17-Oct-21,Silver,Fuel,F,251295,20
72,23-Jan-22,Silver,Food,F,236861,26
127,03-Jan-22,Silver,Medical,F,299032,23
127,15-Oct-21,Silver,Medical,F,139246,28
72,03-Apr-22,Silver,Medical,F,139130,26
397,28-Feb-22,Silver,Entertainment,F,116700,25
9,25-Jun-22,Silver,Fuel,F,211228,24
127,19-Dec-21,Silver,Medical,F,146817,31
127,01-Aug-21,Silver,Grocery,F,274970,22
72,20-Jul-22,Silver,Entertainment,F,37144,30
127,04-Feb-22,Silver,Grocery,F,46381,30
72,21-Aug-21,Silver,Medical,F,251886,28
72,28-Oct-21,Silver,Fuel,F,2686,23
72,12-Jul-22,Silver,Grocery,F,82474,28
9,23-Nov-21,Silver,Fuel,F,159903,30
127,17-Jun-22,Silver,Entertainment,F,275547,21
127,14-Jan-22,Silver,Entertainment,F,52513,27
397,31-Mar-22,Silver,Food,F,52484,31
127,01-May-22,Silver,Food,F,5397,29
397,15-Jan-22,Silver,Medical,F,88117,24
72,06-Nov-21,Silver,Food,F,56078,23
397,23-Feb-22,Silver,Medical,F,205643,26
127,20-Feb-22,Silver,Fuel,F,47074,20
72,26-Dec-21,Silver,Grocery,F,34594,27
397,20-Dec-21,Silver,Medical,F,31000,27
127,21-Apr-22,Silver,Medical,F,138376,28
72,25-Aug-21,Silver,Fuel,F,254875,22
9,02-Jun-22,Silver,Entertainment,F,240666,20
127,10-Apr-22,Silver,Fuel,F,32871,30
9,12-Aug-21,Silver,Fuel,F,270101,26
72,10-Nov-21,Silver,Entertainment,F,95715,28
397,20-Aug-21,Silver,Food,F,260724,29
72,31-Jul-21,Silver,Medical,F,271600,29
9,22-Jan-22,Silver,Food,F,20006,28
9,13-Mar-22,Silver,Entertainment,F,171670,29
127,08-Aug-21,Silver,Fuel,F,71727,31
9,26-Dec-21,Silver,Entertainment,F,57494,29
72,29-Sep-21,Silver,Food,F,168546,25
397,13-Feb-22,Silver,Medical,F,30080,25
9,11-Dec-21,Silver,Fuel,F,174697,28
72,09-Aug-21,Silver,Food,F,180193,26
72,21-Oct-21,Silver,Grocery,F,292047,27
72,25-Apr-22,Silver,Food,F,233112,21
9,28-Aug-21,Silver,Grocery,F,226198,24
9,17-Aug-21,Silver,Medical,F,73112,20
72,12-Mar-22,Silver,Entertainment,F,35232,31
127,07-Jun-22,Silver,Entertainment,F,55074,30
72,21-Apr-22,Silver,Food,F,186680,31
72,17-May-22,Silver,Food,F,191642,22
397,25-Mar-22,Silver,Food,F,238752,27
9,03-Jul-22,Silver,Medical,F,131578,21
72,20-Apr-22,Silver,Grocery,F,227118,23
397,13-Oct-21,Silver,Grocery,F,16479,28
9,03-Sep-21,Silver,Entertainment,F,253764,29
72,14-Jan-22,Silver,Entertainment,F,274164,20
127,07-Jan-22,Silver,Medical,F,67192,27
397,24-Aug-21,Silver,Fuel,F,294525,24
127,18-Jun-22,Silver,Food,F,13681,23
127,25-Sep-21,Silver,Medical,F,27075,27
127,01-Dec-21,Silver,Entertainment,F,252226,25
397,22-Jul-21,Silver,Grocery,F,62418,23
127,26-Sep-21,Silver,Food,F,256766,30
397,08-Nov-21,Silver,Entertainment,F,85271,27
127,26-Nov-21,Silver,Fuel,F,39439,23
127,28-Oct-21,Silver,Food,F,284449,24
72,28-Sep-21,Silver,Food,F,42900,23
72,09-Dec-21,Silver,Fuel,F,235352,24
72,25-May-22,Silver,Medical,F,55248,28
72,13-Mar-22,Silver,Grocery,F,168702,28
397,14-Mar-22,Silver,Medical,F,189022,29
9,23-Aug-21,Silver,Medical,F,286226,29
397,22-Oct-21,Silver,Grocery,F,292143,31
397,28-Dec-21,Silver,Medical,F,136134,25
9,02-Jun-22,Silver,Food,F,105723,28
72,24-Feb-22,Silver,Entertainment,F,264985,21
397,29-Mar-22,Silver,Medical,F,261257,22
9,01-Jun-22,Silver,Entertainment,F,39126,31
72,31-Jul-21,Silver,Medical,F,278199,27
397,19-Nov-21,Silver,Grocery,F,96925,23
397,16-Feb-22,Silver,Medical,F,242270,25
127,13-Aug-21,Silver,Food,F,1400,28
127,13-Apr-22,Silver,Entertainment,F,75806,28
127,14-Jun-22,Silver,Entertainment,F,15162,24
127,17-Apr-22,Silver,Entertainment,F,8452,24
127,04-Jul-22,Silver,Fuel,F,178922,28
397,11-Sep-21,Silver,Fuel,F,66083,27
72,25-Jul-21,Silver,Fuel,F,26449,28
9,20-Sep-21,Silver,Grocery,F,187484,25
127,17-Jul-22,Silver,Grocery,F,262261,23
72,10-Sep-21,Silver,Grocery,F,58978,30
72,20-Aug-21,Silver,Fuel,F,173079,21
127,25-Jun-22,Silver,Medical,F,66615,27
127,16-Aug-21,Silver,Medical,F,126746,30
127,25-Jan-22,Silver,Food,F,264442,22
72,22-Jan-22,Silver,Food,F,77708,25
9,24-Aug-21,Silver,Fuel,F,176835,29
397,11-Apr-22,Silver,Entertainment,F,79441,24
72,18-May-22,Silver,Food,F,7625,22
397,03-Aug-21,Silver,Medical,F,171174,30
72,24-Mar-22,Silver,Fuel,F,282058,27
397,14-Jan-22,Silver,Medical,F,80869,27
72,16-May-22,Silver,Food,F,263200,22
9,19-Dec-21,Silver,Food,F,226791,31
127,16-Feb-22,Silver,Entertainment,F,184533,30
9,16-Jul-22,Silver,Grocery,F,216441,26
397,09-Jun-22,Silver,Fuel,F,289661,25
9,09-Jan-22,Silver,Food,F,10052,23
72,16-Mar-22,Silver,Fuel,F,237560,27
72,22-Jan-22,Silver,Entertainment,F,47237,29
9,12-Jun-22,Silver,Fuel,F,71160,24
397,27-Jan-22,Silver,Food,F,72682,28
127,01-Nov-21,Silver,Fuel,F,14092,23
72,21-Jul-22,Silver,Medical,F,236228,23
127,06-Dec-21,Silver,Entertainment,F,10545,20
397,29-May-22,Silver,Medical,F,76284,25
397,08-May-22,Silver,Food,F,164032,25
397,12-May-22,Silver,Grocery,F,218315,25
9,27-Oct-21,Silver,Medical,F,32586,30
127,03-Mar-22,Silver,Medical,F,154746,23
397,30-Sep-21,Silver,Medical,F,95295,28
9,07-Apr-22,Silver,Medical,F,182407,31
9,05-Jan-22,Silver,Fuel,F,187593,29
72,03-Apr-22,Silver,Food,F,225662,26
127,12-Nov-21,Silver,Fuel,F,245991,23
9,24-Jan-22,Silver,Entertainment,F,60639,25
127,29-Mar-22,Silver,Fuel,F,78973,25
397,07-Jun-22,Silver,Grocery,F,191154,29
397,18-May-22,Silver,Fuel,F,35692,27
127,14-Apr-22,Silver,Entertainment,F,92644,20
72,08-Aug-21,Silver,Fuel,F,137339,23
9,09-Feb-22,Silver,Entertainment,F,195699,30
9,15-Jun-22,Silver,Grocery,F,74923,28
72,28-Aug-21,Silver,Grocery,F,254342,28
397,28-Jun-22,Silver,Food,F,109836,20
397,26-May-22,Silver,Grocery,F,18188,20
397,28-Nov-21,Silver,Medical,F,239819,26
127,07-Feb-22,Silver,Entertainment,F,51523,20
72,05-Apr-22,Silver,Fuel,F,218805,28
9,19-Feb-22,Silver,Grocery,F,152175,24
9,30-Mar-22,Silver,Medical,F,45947,24
397,25-Jan-22,Silver,Medical,F,97386,27
9,25-Oct-21,Silver,Medical,F,77248,26
127,22-Nov-21,Silver,Entertainment,F,24410,20
127,30-Jun-22,Silver,Medical,F,262709,21
397,21-Feb-22,Silver,Entertainment,F,189510,29
127,08-Oct-21,Silver,Fuel,F,36799,27
72,13-Dec-21,Silver,Entertainment,F,226595,28
397,07-Sep-21,Silver,Grocery,F,15100,26
72,10-Jun-22,Silver,Entertainment,F,79665,27
127,15-Aug-21,Silver,Grocery,F,66612,23
397,23-Nov-21,Silver,Medical,F,232566,27
9,07-Dec-21,Silver,Medical,F,274636,24
72,27-Mar-22,Silver,Entertainment,F,117763,23
127,01-Nov-21,Silver,Food,F,225073,23
397,06-Jun-22,Silver,Grocery,F,113408,25
72,14-May-22,Silver,Food,F,31380,23
397,10-Feb-22,Silver,Medical,F,234225,31
397,18-Oct-21,Silver,Grocery,F,127139,25
9,30-Apr-22,Silver,Food,F,170980,21
72,04-Aug-21,Silver,Medical,F,198285,31
127,28-Mar-22,Silver,Fuel,F,182768,24
127,01-Aug-21,Silver,Grocery,F,235299,25
127,16-May-22,Silver,Food,F,159434,26
397,14-Dec-21,Silver,Fuel,F,202892,31
397,21-Aug-21,Silver,Entertainment,F,154492,25
397,22-Oct-21,Silver,Entertainment,F,104714,31
127,22-Jun-22,Silver,Entertainment,F,188146,24
127,01-Feb-22,Silver,Grocery,F,190580,28
72,24-Aug-21,Silver,Grocery,F,138179,30
127,22-Jan-22,Silver,Entertainment,F,60871,26
72,02-Jul-22,Silver,Food,F,248253,28
9,19-Dec-21,Silver,Grocery,F,237342,24
72,10-Jun-22,Silver,Grocery,F,7112,29
397,18-Jan-22,Silver,Fuel,F,156575,30
397,06-Jun-22,Silver,Grocery,F,288916,29
72,20-Oct-21,Silver,Entertainment,F,121801,31
72,20-Jul-22,Silver,Entertainment,F,116662,29
9,06-Sep-21,Silver,Food,F,195072,30
127,05-Jul-22,Silver,Medical,F,223356,29
397,20-Apr-22,Silver,Medical,F,89169,24
9,17-Feb-22,Silver,Medical,F,118329,27
72,16-Dec-21,Silver,Fuel,F,33227,24
72,06-May-22,Silver,Fuel,F,236457,20
72,03-Dec-21,Silver,Fuel,F,219889,23
397,22-Jan-22,Silver,Fuel,F,176128,27
397,25-Jul-21,Silver,Food,F,229461,20
72,14-Dec-21,Silver,Entertainment,F,48682,27
127,06-Jun-22,Silver,Fuel,F,111224,30
9,07-Oct-21,Silver,Food,F,186380,23
397,05-May-22,Silver,Food,F,272688,22
127,19-May-22,Silver,Food,F,56113,27
72,20-Jul-22,Silver,Food,F,194394,31
9,06-Jul-22,Silver,Entertainment,F,260137,24
72,11-Aug-21,Silver,Food,F,225270,22
72,01-Mar-22,Silver,Medical,F,189610,28
72,04-Jun-22,Silver,Entertainment,F,110676,28
9,12-Jul-22,Silver,Food,F,9773,26
9,22-Jul-22,Silver,Food,F,185621,23
397,07-Mar-22,Silver,Medical,F,272260,28
127,17-Nov-21,Silver,Grocery,F,113372,24
397,28-Dec-21,Silver,Grocery,F,227356,21
9,22-Sep-21,Silver,Grocery,F,139332,21
72,20-May-22,Silver,Entertainment,F,251134,22
397,29-Aug-21,Silver,Grocery,F,162039,20
127,29-May-22,Silver,Food,F,116831,31
127,30-Dec-21,Silver,Fuel,F,276899,29
72,23-Mar-22,Silver,Medical,F,167244,22
72,24-Jan-22,Silver,Food,F,39000,25
397,30-May-22,Silver,Food,F,248342,23
397,09-Jan-22,Silver,Grocery,F,180246,24
127,03-Feb-22,Silver,Grocery,F,261895,24
72,08-Dec-21,Silver,Medical,F,102715,24
9,10-Feb-22,Silver,Grocery,F,177550,29
397,11-Apr-22,Silver,Grocery,F,25722,20
127,01-Jun-22,Silver,Entertainment,F,250340,25
397,27-Nov-21,Silver,Grocery,F,213124,28
127,07-Jan-22,Silver,Grocery,F,45466,29
397,20-Jun-22,Silver,Medical,F,151770,27
72,30-Apr-22,Silver,Food,F,200777,30
72,02-Feb-22,Silver,Medical,F,277473,23
127,27-Dec-21,Silver,Food,F,299512,20
72,16-Nov-21,Silver,Grocery,F,61457,29
127,20-Aug-21,Silver,Grocery,F,170188,31
72,03-Aug-21,Silver,Entertainment,F,278470,21
72,31-Jul-21,Silver,Fuel,F,70106,22
9,03-Nov-21,Silver,Medical,F,72205,25
127,14-Nov-21,Silver,Grocery,F,89320,26
397,09-Feb-22,Silver,Medical,F,71875,30
397,11-May-22,Silver,Food,F,253186,26
397,19-Jul-22,Silver,Medical,F,260399,31
397,07-Dec-21,Silver,Food,F,137623,31
397,28-Sep-21,Silver,Food,F,267868,31
72,22-Jul-21,Silver,Grocery,F,297242,23
397,08-Nov-21,Silver,Fuel,F,54265,31
9,27-Jun-22,Silver,Grocery,F,37845,27
127,12-Oct-21,Silver,Grocery,F,23855,27
9,02-Oct-21,Silver,Grocery,F,94727,20
127,11-Sep-21,Silver,Entertainment,F,40404,23
72,03-Jul-22,Silver,Fuel,F,265001,22
72,22-Mar-22,Silver,Food,F,153928,26
397,09-Sep-21,Silver,Medical,F,33156,30
72,29-Jan-22,Silver,Grocery,F,282857,31
397,03-Sep-21,Silver,Medical,F,143266,22
72,14-Aug-21,Silver,Food,F,232704,30
127,12-Dec-21,Silver,Food,F,10447,29
397,17-Feb-22,Silver,Medical,F,26753,30
397,12-Jun-22,Silver,Medical,F,100729,29
9,05-Jun-22,Silver,Grocery,F,251198,28
72,19-Nov-21,Silver,Entertainment,F,45034,20
397,27-Sep-21,Silver,Medical,F,117031,23
72,04-Jul-22,Silver,Grocery,F,146944,29
9,15-Aug-21,Silver,Entertainment,F,8571,30
72,05-Sep-21,Silver,Medical,F,240107,22
72,20-Aug-21,Silver,Medical,F,213775,31
9,05-Jun-22,Silver,Grocery,F,214336,22
397,01-Jan-22,Silver,Grocery,F,8285,23
9,28-Aug-21,Silver,Grocery,F,263945,25
9,31-Aug-21,Silver,Grocery,F,98427,26
397,02-Dec-21,Silver,Entertainment,F,10716,29
9,17-Dec-21,Silver,Food,F,120807,23
397,08-Nov-21,Silver,Fuel,F,233813,29
9,21-Jun-22,Silver,Entertainment,F,177277,28
72,22-Apr-22,Silver,Grocery,F,241588,29
72,27-Dec-21,Silver,Grocery,F,87750,26
9,17-Dec-21,Silver,Medical,F,69220,22
397,13-Dec-21,Silver,Grocery,F,43894,27
127,17-Oct-21,Silver,Medical,F,161107,28
9,21-Sep-21,Silver,Entertainment,F,4377,21
72,04-Mar-22,Silver,Food,F,26629,31
72,26-Apr-22,Silver,Entertainment,F,101201,27
9,22-Nov-21,Silver,Grocery,F,183821,23
127,16-Feb-22,Silver,Grocery,F,266132,24
72,26-May-22,Silver,Food,F,89508,21
127,18-Jan-22,Silver,Entertainment,F,41161,25
9,16-Oct-21,Silver,Fuel,F,276608,21
397,07-Oct-21,Silver,Entertainment,F,287647,22
72,15-Mar-22,Silver,Medical,F,94917,30
72,25-Mar-22,Silver,Grocery,F,162928,23
72,11-Dec-21,Silver,Grocery,F,210802,31
127,17-Jul-22,Silver,Entertainment,F,234945,31
397,09-Apr-22,Silver,Medical,F,85227,30
9,18-Jul-22,Silver,Grocery,F,209510,28
72,31-Mar-22,Silver,Grocery,F,39513,20
72,22-Jul-22,Silver,Fuel,F,138020,21
9,12-Apr-22,Silver,Grocery,F,155283,23
397,16-Nov-21,Silver,Food,F,177031,22
9,29-Apr-22,Silver,Food,F,58509,24
397,16-Apr-22,Silver,Entertainment,F,71041,25
72,25-Aug-21,Silver,Grocery,F,103964,30
127,12-Sep-21,Silver,Fuel,F,195709,21
397,22-Sep-21,Silver,Grocery,F,209052,25
127,17-Feb-22,Silver,Entertainment,F,21500,23
72,30-Aug-21,Silver,Medical,F,299152,22
127,23-Aug-21,Silver,Food,F,284125,27
9,22-Jul-21,Silver,Medical,F,236081,23
397,06-Sep-21,Silver,Fuel,F,12671,27
127,29-Nov-21,Silver,Medical,F,238978,23
72,21-Aug-21,Silver,Medical,F,221728,23
127,24-Mar-22,Silver,Entertainment,F,275301,27
397,02-Dec-21,Silver,Fuel,F,199037,31
72,03-Mar-22,Silver,Fuel,F,236116,30
127,06-Jun-22,Silver,Grocery,F,140073,21
397,03-Jul-22,Silver,Entertainment,F,116716,31
72,11-Jun-22,Silver,Food,F,188111,20
9,10-Aug-21,Silver,Fuel,F,256569,20
397,22-Feb-22,Silver,Entertainment,F,160297,28
397,14-Jul-22,Silver,Fuel,F,293184,31
397,19-Feb-22,Silver,Fuel,F,148675,20
127,30-Dec-21,Silver,Grocery,F,170406,23
72,03-Mar-22,Silver,Entertainment,F,188010,26
127,08-Jun-22,Silver,Fuel,F,173258,26
72,18-Dec-21,Silver,Grocery,F,219092,29
127,04-Jun-22,Silver,Grocery,F,89376,30
