ID,CLASSE,ETAB,SCOLFR,CHAMBRE,DEVOIRS,VACANCES,PARVENS,vitparent_corr,vitautre_corr,TEL,TRADS_PERE,TRADS_MERE,OCCUP,VAISSELLE,PARTICIPATION,EDUC,HEURE,HABITS,DORMIR,QUESTIONS,REPRENDRE,TELCOURS,RESEAUXSOCIAUX,TEMPSRS,USAGES,tempsetude_corr,ACTEXTRA,LOISIR_01,LOISIR_02,LOISIR_03,LOISIR_04,LOISIR_05,LOISIR_06,LOISIR_07,LOISIR_08,GENRE,type_etab
595421138,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, tout le temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),15.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Une fille,lycée
417962602,2nde,Henri Bergson,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,Je ne sais pas,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Jamais,"Non, les filles font plus",Je ne sais pas,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),180.0,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Une fille,lycée
1291612998,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,Ni d'accord ni pas d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Une fille,lycée
1366245781,2nde,Henri Bergson,Oui,Oui,Ça dépend,Jamais,Non,,Chez ta mère (ou tutrice),Oui,D'accord,Tout à fait d'accord,Toujours ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Je n'ai pas le droit de sortir,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",210.0,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Une fille,lycée
1459809176,1ère,Henri Bergson,Oui,Ça dépend,Ça dépend,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Tout à fait d'accord,D'accord,Toujours ma mère (ou tutrice),Rarement,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent",Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),150.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,lycée
181391264,1ère,Henri Bergson,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Non,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",840.0,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Une fille,lycée
77977501,2nde,Henri Bergson,Non,Non,Oui,2 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Sans réponse,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",420.0,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Une fille,lycée
85231882,1ère,Henri Bergson,Oui,Ça dépend,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Moins d'1h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),150.0,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Un garçon,lycée
1936266918,1ère,Henri Bergson,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Tout à fait d'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",600.0,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Un garçon,lycée
720965691,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,"Oui, de temps en temps",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),240.0,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Une fille,lycée
1187344249,1ère,Henri Bergson,Oui,Oui,Oui,2 fois,Non,,Chez ta mère (ou tutrice),Non,Sans réponse,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Une fille,lycée
1438140626,1ère,Henri Bergson,Oui,Ça dépend,Ça dépend,Jamais,Oui,Oui,,Oui,Je ne sais pas,D'accord,Le plus souvent mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Non,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,"Oui, souvent",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",0.0,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Un garçon,lycée
414478337,2nde,Henri Bergson,Non,Ça dépend,Ça dépend,Jamais,Non,,Chez ton père (ou tuteur),Oui,Je ne sais pas,Ni d'accord ni pas d'accord,Quelqu'un d'autre,Tous les jours,"Oui, ils/elles participent autant",Non,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",80.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,lycée
1083507572,2nde,Henri Bergson,Oui,Non,Oui,3 fois ou plus,Non,,Chez ton père (ou tuteur),Oui,D'accord,Pas d'accord,Toujours mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),120.0,Sans réponse,Non,Non,Non,Non,Non,Non,Oui,Oui,Une fille,lycée
1405671121,1ère,Henri Bergson,Oui,Oui,Oui,1 fois,Non,,Chez ton père (ou tuteur),Oui,Pas du tout d'accord,Pas du tout d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Oui, ils/elles participent autant",Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Une fille,lycée
1654860161,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,D'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, souvent",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",300.0,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Un garçon,lycée
152152437,2nde,Henri Bergson,Oui,Oui,Oui,3 fois ou plus,Non,,En partie chez l'un et chez l'autre,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps",Jamais ou très rarement,"Oui, de temps en temps",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",300.0,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Une fille,lycée
422973210,2nde,Henri Bergson,Oui,Oui,Ça dépend,2 fois,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Pas d'accord,Toujours ma mère (ou tutrice),Rarement,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Jamais,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, souvent",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",210.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Une fille,lycée
676813387,2nde,Henri Bergson,Non,Oui,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Tout à fait d'accord,D'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Non,Je n'ai pas le droit de sortir,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),540.0,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Un garçon,lycée
263346285,2nde,Henri Bergson,Non,Oui,Oui,2 fois,Non,,Chez ton père (ou tuteur),Oui,Ni d'accord ni pas d'accord,D'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,"Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),540.0,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,lycée
204292626,1ère,Henri Bergson,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Sans réponse,Jamais,"Oui, ils/elles participent autant",Oui,Avant le dîner,Oui,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",90.0,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Un garçon,lycée
410220003,6ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Sans réponse,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Oui, ils/elles participent autant",Non,Avant le dîner,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Un garçon,collège
782711315,6ème,Miriam Makeba,Oui,Ça dépend,Oui,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Toujours ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Oui,Je n'ai pas le droit de sortir,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",40.0,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Un garçon,collège
2058832515,6ème,Miriam Makeba,Oui,Non,Non,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Sans réponse,Jamais,"Non, les filles font plus",Oui,Avant le dîner,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,"Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",90.0,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Un garçon,collège
300754861,6ème,Miriam Makeba,Non,Non,Non,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Je ne sais pas,Non,Je n'ai pas le droit de sortir,Non,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),142.0,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Un garçon,collège
1255825104,6ème,Miriam Makeba,Oui,Oui,Ça dépend,Jamais,Sans réponse,Oui,En partie chez l'un et chez l'autre,Oui,Sans réponse,Je ne sais pas,Sans réponse,Fréquemment,Sans réponse,Je ne sais pas,Avant la tombée de la nuit,Non,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, tous les jours",Sans réponse,Sans réponse,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",90.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
365450139,6ème,Miriam Makeba,Oui,Non,Oui,1 fois,Non,,En partie chez l'un et chez l'autre,Oui,Je ne sais pas,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Oui, ils/elles participent autant",Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,"Oui, tout le temps",Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),90.0,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Une fille,collège
1122391733,6ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Jamais,Je ne sais pas,Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Sans réponse,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Oui,Non,Oui,Non,Non,Non,Oui,Oui,Non,Une fille,collège
2042561713,6ème,Miriam Makeba,Oui,Oui,Oui,Sans réponse,Non,,Chez ta mère (ou tutrice),Non,Je ne sais pas,D'accord,Toujours ma mère (ou tutrice),Rarement,"Non, les filles font plus",Non,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",20.0,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Oui,Une fille,collège
1248357776,6ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Tous les jours,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Sans réponse,Sans réponse,Plus de 3h,Sans réponse,Sans réponse,60.0,Sans réponse,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Un garçon,collège
1552352100,6ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Non,,En partie chez l'un et chez l'autre,Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si c'est une personne du même genre que moi,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),260.0,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Une fille,collège
2131237219,5ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Non,Sans réponse,Sans réponse,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent",Jamais ou très rarement,Sans réponse,Moins d'1h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",180.0,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Un garçon,collège
1580276280,6ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Non, les filles font plus",Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),90.0,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Une fille,collège
17920559,6ème,Miriam Makeba,Oui,Sans réponse,Ça dépend,Jamais,Oui,Oui,,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Rarement,Je ne sais pas,Je ne sais pas,Avant la tombée de la nuit,Sans réponse,Sans réponse,"Oui, de temps en temps",Jamais ou très rarement,Sans réponse,Moins d'1h,Ne rien changer à ton utilisation ?,Sans réponse,35.0,Sans réponse,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Un garçon,collège
581362857,4ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Non,Pas du tout d'accord,Pas du tout d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Jamais,Sans réponse,Oui,Je n'ai pas le droit de sortir,Sans réponse,"Oui, quelle que soit la personne chez qui je vais dormir","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Je ne les utilise pas,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),300.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un garçon,collège
32591686,6ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Non,Je ne sais pas,Je ne sais pas,Toujours ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Je ne sais pas,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Sans réponse,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),124.0,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,collège
454583363,6ème,Miriam Makeba,Oui,Non,Ça dépend,Sans réponse,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Oui, ils/elles participent autant",Sans réponse,Sans réponse,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),750.0,Sans réponse,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Un garçon,collège
